employee_name,user_id,O,C,E,A,N,pos_count,pos_mean,neg_count,neg_mean,neutral_count,neutral_mean
Addison Hiram Morrow,AHM0410,34,43,15,18,26,5483,0.4073864832023145,21374,-0.5191166855222641,6583,-0.017059091853774935
Carter Harrison Maldonado,CHM0821,48,11,39,19,23,909,0.5236523788672338,2132,-0.6201688557807321,419,-0.009546539521729463
Jocelyn Bree Mccray,JBM0350,37,21,12,45,25,16177,0.3358101105901126,28264,-0.5437729983442132,5037,-0.04264443184450455
Joseph Raja Gaines,JRG0207,42,37,40,21,27,14279,0.5581343301531272,17164,-0.3897110306132829,8742,-0.010134980704672029
Prescott Laith Harding,PLH0862,32,37,25,16,32,8377,0.5354900353676993,39148,-0.5725988570238763,8527,-0.04469332774467369
Reed Chaim Perkins,RCP0785,42,38,43,30,32,2872,0.45692897323664267,5857,-0.5107734397025733,1305,-0.04245210791227918
Neve Sarah Crane,NSC0597,19,13,11,44,31,1456,0.541552212734062,1682,-0.5535077386215665,312,-0.00865384628279851
Ayanna Vivian Murray,AVM0947,10,25,30,44,39,772,0.4485751326374439,2322,-0.6764427152984518,20,0.0
Molly Sacha Zimmerman,MSZ0310,24,38,18,31,29,10236,0.3971668671308527,34210,-0.5158725569790756,11606,-0.05645355934544553
Stewart Dale Berger,SDB0106,35,46,26,27,37,7131,0.39447483114867904,22009,-0.5253032889624891,3730,-0.04820375406949833
Hakeem Arden Curry,HAC0282,37,32,38,12,28,4698,0.4179650938297749,23968,-0.5379714643587675,4204,-0.0607278791161433
Hadley Sonya Bowen,HSB0196,44,13,43,30,33,17892,0.21629219997583446,32266,-0.6162648016735491,6842,-0.022595732578737142
Ayanna Sylvia Blankenship,ASB0796,30,40,23,38,34,2274,0.36921724523094107,16773,-0.5737733264431888,6128,-0.04913511822564289
Wynter Rose Mercer,WRM0963,17,23,43,31,22,642,0.5485981393060023,816,-0.6008578472971624,282,-0.025886525208434315
Brianna Rebecca Mcintyre,BRM0995,20,11,32,26,40,13179,0.25837317212564703,18291,-0.5848012720303175,3130,-0.0481150166914105
Sebastian Elliott Sexton,SES0477,38,40,13,39,29,12159,0.4663130168733564,35115,-0.4766937224130489,8778,-0.005297334323639097
Jerry Tad Mccall,JTM0223,35,48,20,21,30,3760,0.3285638360068836,11190,-0.5725469224134975,1076,-0.026022305220476313
Ria Neve Flores,RNF0765,41,22,37,41,25,3402,0.4850970054837026,6056,-0.542007932941401,576,-0.017187500256113708
Graiden Nehru Zimmerman,GNZ0953,26,18,26,36,29,1096,0.3958941689780811,2058,-0.6092322660706018,306,-0.045751634668680576
Hadassah Riley Baker,HRB0351,19,12,43,42,36,18647,0.4923044017228344,40333,-0.5159695578489527,13790,-0.05248005879506674
Zia Shelley Blankenship,ZSB0649,23,25,36,14,26,2283,0.4920718413282005,6009,-0.5814278700408652,1742,-0.04110218201315909
Axel Donovan Compton,ADC0391,50,43,40,33,38,5649,0.3637812031549381,22918,-0.49533118144261584,4303,-0.06100395164107711
Penelope Montana Colon,PMC0328,20,43,10,36,33,3466,0.4665320284376582,4756,-0.549516406383356,1812,-0.028311258700016318
Idola Lana Jarvis,ILJ0526,33,50,23,46,25,3467,0.5421978730846971,7016,-0.5776653469878938,392,-0.007397959293911652
Amaya Noelle Terrell,ANT0430,12,19,23,48,31,14795,0.4157215406646717,13733,-0.530241026562951,4342,-0.038023952662409426
Dean Flynn Hines,DFH0188,35,40,18,38,24,3078,0.42768031616511865,5083,-0.5428093721518102,1873,-0.028777362948837475
Lee Lacey Velez,LLV0602,36,10,36,37,33,14420,0.5529681047525428,33207,-0.5949167297348067,8425,-0.04479525289302056
Grace Charde Roth,GCR0554,16,16,41,23,37,7296,0.4799890408962311,21169,-0.5910435094053268,4405,-0.07423382630480811
Samson Jeremy Ortega,SJO0209,39,45,18,39,35,16342,0.5139579023145072,24933,-0.4674527798114986,9204,-0.023739678754444125
Nadine Gay Cross,NGC0058,44,45,39,15,27,10845,0.4502627977884107,24648,-0.5790530766696899,7307,-0.021746271023374095
Yolanda Idona Crosby,YIC0195,18,49,19,40,31,11391,0.31980511341409135,26761,-0.5058704852731563,1976,-0.020293522569603525
Eden Deborah Ball,EDB0714,21,23,35,26,29,778,0.5029563036744883,1490,-0.6056375843266513,280,-0.05321428650724036
Lacota Hilda Lindsey,LHL0309,19,34,27,46,37,10796,0.39962949924841773,34458,-0.4815137324949545,10474,-0.057151041523757405
Heather Fredericka Baird,HFB0347,34,20,30,30,27,2729,0.47343350073528095,3613,-0.524301137442144,1314,-0.0516742777867495
Elton Jonas Williamson,EJW0884,46,20,32,26,31,3104,0.4547036139884983,5624,-0.5700569100423609,1306,-0.0498468613859614
Cathleen Risa Oneal,CRO0027,19,30,28,46,26,9129,0.4165297497554786,20980,-0.5423164917534311,4491,-0.051948341900788446
Halee Keiko Rhodes,HKR0628,21,16,17,16,25,14314,0.4343370160019496,31818,-0.5728549885762181,9920,-0.033981855345078776
Grant Tyrone Doyle,GTD0116,43,19,45,20,31,7248,0.34657837201843233,31244,-0.5151165059624943,10986,-0.049299108690193785
Daryl Skyler Brock,DSB0731,26,15,40,43,30,21280,0.19702537986449897,25784,-0.63431585197988,8988,-0.02716955981740805
Clio Ocean Faulkner,COF0120,14,12,38,13,35,13555,0.23050535410389783,14396,-0.6445887771748973,1803,-0.03904603496896381
Hope Dawn Jensen,HDJ0446,18,17,45,27,35,1789,0.4523756382200823,1432,-0.5739525288509923,239,-0.019665272259562584
Cedric Herrod Gilliam,CHG0146,40,20,39,19,35,9018,0.4669660712129844,32979,-0.5640225629187103,7481,-0.029087020885241635
Aline Iris Hurst,AIH0675,25,39,38,40,37,11156,0.3963427770643753,19852,-0.550710264081445,1767,-0.046745897697134074
Troy Nicolas Molina,TNM0961,37,50,39,17,32,1118,0.33506261561339146,1237,-0.6164915168487746,170,-0.03647058877874823
Aaron Porter Gutierrez,APG0307,43,39,36,43,22,917,0.48015267778931425,2192,-0.6088959845394766,351,-0.011396011565825198
Roth Hu Conner,RHC0335,36,35,40,46,25,3061,0.43482522679111296,5417,-0.5479970537683104,1556,-0.03676092599765194
Chastity Quyn Wilkerson,CQW0652,10,22,48,20,33,2393,0.546092774773486,5997,-0.5653160000435805,1213,-0.06661170750537002
Honorato John Sloan,HJS0072,44,42,19,19,31,433,0.4789838405975569,1512,-0.5261904771424948,430,-0.06651162889807723
Xerxes Howard Wilcox,XHW0498,37,47,48,23,35,7302,0.43620925690132895,18003,-0.4834138821393114,6385,-0.010180109783645338
Isadora Jael Waters,IJW0851,21,10,10,18,34,4789,0.633744004162487,42806,-0.5103840622978696,8457,-0.03160695329112929
Nigel Addison Rios,NAR0981,39,39,16,50,36,6635,0.34376790480408886,21308,-0.5542660051376684,4927,-0.01964684421401104
Nero Uriel Little,NUL0471,35,38,38,26,37,1426,0.3843618607851265,1948,-0.6549794697250552,86,-0.029069767875033757
Drew Ivan Beck,DIB0081,34,45,14,28,33,2780,0.3847841766053181,10567,-0.5370682327543379,2043,-0.07640724538721061
Brenden Samuel Shaffer,BSS0369,39,42,34,14,32,6208,0.34360503273675236,15907,-0.5780788350185473,6446,-0.05502637376441853
Margaret Illana Burch,MIB0904,22,21,34,38,25,1784,0.4771300514725626,7185,-0.5258037670275032,1065,-0.0464788739320258
Athena Amelia Foreman,AAF0535,17,21,36,33,31,1385,0.5128519907378548,3333,-0.5914491557105682,160,-0.030000000447034835
Hayden Bernard Benson,HBB0056,37,33,30,21,27,9051,0.4592752256237753,16361,-0.518623561980373,7458,-0.04797532922119006
Melodie Chantale Joyce,MCJ0324,28,20,40,20,36,5507,0.5408934165074385,42899,-0.5191566238815505,7646,-0.03896154910267537
Hashim Damon Hebert,HDH0928,40,36,20,40,26,13963,0.46226456006964206,16100,-0.5905900636852158,2807,-0.036230851982703274
Holly Xerxes Lara,HXL0968,45,21,35,40,34,780,0.4498717980698133,1168,-0.5807363063556282,277,-0.050902527834319033
Macaulay Otto Hopkins,MOH0273,39,40,47,50,26,9048,0.42344165512440507,21009,-0.5040744503873925,8038,-0.013796964624600495
Keiko Naida Webb,KNW0644,15,20,23,15,25,2856,0.5015406207069337,5766,-0.5400277597263088,1412,-0.03654390989298861
Cullen Gary Adams,CGA0629,36,35,24,49,28,11883,0.42242700320800264,36893,-0.48286396029837697,7276,-0.041286421725715894
Nell Mari Schneider,NMS0280,39,42,26,37,27,4165,0.4619928016560991,6783,-0.5466902606451773,2132,-0.03972795556385007
Tad Harlan Duncan,THD0448,41,32,29,38,32,1060,0.4317924615979757,1923,-0.5967758752316531,477,0.0
Scarlet Pearl Ashley,SPA0141,43,22,10,21,29,14537,0.38176378610312567,19338,-0.5301944454312201,3493,-0.02341826545059118
Lenore Piper Cardenas,LPC0492,30,23,22,30,26,13117,0.4316307088213786,32087,-0.4143391449630073,7734,-0.011507628824179383
Benjamin Tyrone Norman,BTN0061,42,21,22,20,22,8394,0.3987848489770072,19914,-0.5491865129124284,4562,-0.0543402024756681
Hanae Gay Hogan,HGH0595,41,14,22,39,29,1162,0.4537005282284471,1861,-0.585384206617154,437,-0.03844393649963274
Brielle Aubrey Marks,BAM0611,25,30,39,23,25,9880,0.5144838104703227,39166,-0.5133329967542571,7006,-0.043163003783344436
Kessie Kay Cooper,KKC0683,32,37,37,48,35,10184,0.5227612025526595,14537,-0.5357707927014138,8149,-0.00019634311250973837
Buckminster Benjamin Swanson,BBS0422,39,42,29,41,18,7835,0.41112955963737124,24031,-0.5519870193339154,5659,-0.04059021088934383
Hedy Delilah Lopez,HDL0748,25,13,46,41,25,16858,0.20253292455834374,31073,-0.6270459892274223,7959,-0.005515768394793438
Nissim Rafael Delacruz,NRD0548,41,37,41,15,31,6229,0.3634291258630869,18985,-0.562233345519407,3856,-0.05324170203817645
Donovan Carlos Chapman,DCC0160,36,39,33,42,27,18728,0.27385733448349286,34317,-0.5442492053936171,12695,-0.025679401721762786
Minerva Emerald Solomon,MES0407,38,44,25,47,37,9724,0.3658679604226917,18958,-0.5592520316835382,4093,-0.04405081912696784
Leonard Malachi Floyd,LMF0980,42,45,12,44,35,8316,0.4940476251722185,26661,-0.525963025697084,4467,-0.0705395130278388
Barry Martin Mason,BMM0112,40,36,24,40,25,2303,0.4926183273513525,7380,-0.510528458408547,351,-0.035897436432349376
Leila Tallulah Steele,LTS0860,48,20,29,20,31,9596,0.45252189349046146,39911,-0.5613715489252643,6545,-0.06444614305352327
Armand Odysseus Key,AOK0844,11,30,44,26,31,1467,0.514996603948979,1975,-0.5905822810266591,388,-0.04510309345559361
Eaton Samuel Jennings,ESJ0670,42,31,15,40,24,5595,0.3815370865692189,32445,-0.5636430929164192,6610,-0.04045385839403487
Aladdin Abraham Foley,AAF0791,14,40,40,50,34,8917,0.4482561450443675,18603,-0.6083803712322027,5350,-0.06293458037705064
Kirby Ruby Lyons,KRL0501,18,27,23,28,26,8971,0.38031434760755045,26758,-0.47869796289745153,7320,-0.014699453770951495
Serina Amena Chavez,SAC0592,24,18,23,42,26,1167,0.5937446560056269,1647,-0.522647247279349,646,-0.04241486131314523
Uriel Charles Solomon,UCS0227,22,32,41,35,34,8852,0.3957184861269786,17179,-0.5016415457684861,6839,-0.04826729125879124
Jared Cameron Rosa,JCR0770,40,47,24,21,27,3012,0.44077025842698286,5816,-0.49819464560859467,1206,-0.02794361567344041
Ivy Charissa Solis,ICS0956,22,20,18,35,26,915,0.4666666754852227,1403,-0.6326443354359543,192,-0.00989583348079274
Macy Karleigh Winters,MKW0441,15,25,45,20,34,3720,0.46026883082844877,4095,-0.5224908459244776,1527,-0.05428945725953259
Tana Sonya Moody,TSM0927,33,21,10,37,26,13583,0.44096297195996764,15066,-0.5393136940163619,4221,-0.07832267351962187
Octavius Judah Kirby,OJK0233,40,36,14,22,33,9239,0.4998376458989734,19237,-0.5533607197982479,4394,-0.06936732010511469
Stephanie Mary Whitehead,SMW0084,20,37,39,48,27,6343,0.3777077128256455,21043,-0.5595637515285693,5484,-0.08453683568712224
Barclay Eaton Hensley,BEH0615,24,20,50,22,26,6629,0.5703726138007517,42728,-0.5763574255582596,7667,-0.044137212083285894
Ariana Doris Frazier,ADF0397,39,16,10,40,35,8069,0.4727351656706452,21326,-0.5363640654519443,3475,-0.044230216486419706
Nicolas James Cantu,NJC0705,43,39,29,36,31,1166,0.5283018931823161,1514,-0.5651254995259772,780,-0.025512820892991162
Bertha Yetta Parrish,BYP0070,30,19,41,21,33,4149,0.490648359609788,14744,-0.5587561057907808,3717,-0.06768899751120047
Jane Maite Dotson,JMD0520,21,45,16,38,29,4431,0.5222523182200083,4823,-0.5853618187464893,780,-0.059102564983260934
Lucas Ahmed Ferrell,LAF0991,40,39,36,22,34,9597,0.351036782970469,17235,-0.5758688716870098,6038,-0.04244783103994164
Kay Brynne Spears,KBS0874,23,39,37,33,29,12084,0.49394240837639153,34542,-0.5109403063528312,9426,-0.054455761473452796
Genevieve Hyacinth Head,GHH0288,12,36,40,36,30,1038,0.34942197081900284,2415,-0.6949068274433815,7,0.0
Timothy Arthur Carroll,TAC0300,15,38,18,18,36,1620,0.5332098813290581,1649,-0.6714372309935751,181,-0.035359116548991334
Jaquelyn Angelica Jimenez,JAJ0849,22,24,23,23,33,2025,0.418765442662033,2104,-0.5622623659557036,291,-0.035395189530865845
Nevada Odette Bass,NOB0181,31,21,21,41,25,3313,0.3372472124250137,7238,-0.5106797537386302,2301,-0.02377227327904977
Daquan Tucker Pugh,DTP0379,45,42,15,37,27,6260,0.4606070307223275,20989,-0.5470198719701077,5526,-0.06123778592880075
Colorado Joel Merrill,CJM0138,10,40,21,17,23,1122,0.4560606121259896,1983,-0.6757438167275892,355,-0.03859154987083355
Fallon Harriet Shelton,FHS0837,23,37,14,42,34,1052,0.5088403127917546,1973,-0.5842372080999404,425,-0.04611764774603002
Chelsea Aspen Allen,CAA0612,20,41,32,42,31,7228,0.4966519183886929,41050,-0.5931205824046565,10542,-0.03586606010568479
Echo Leandra Torres,ELT0769,19,20,20,27,35,1901,0.38642819765083164,5916,-0.5029242796857386,2217,-0.005593143971481461
Katell Jasmine Wiggins,KJW0416,50,46,39,41,30,10380,0.3421002027228733,17063,-0.49185372079141126,5332,-0.034846212072137235
Cairo Theodore Robles,CTR0341,45,39,23,13,28,5872,0.4113589916429013,4310,-0.518259867718076,4057,-0.04947005249954722
Dolan Igor Cortez,DIC0988,44,30,23,21,32,8399,0.465841175918459,23051,-0.553945599061373,1420,-0.02007042283428387
Jane Justina Hunt,JJH0292,35,23,38,39,28,1011,0.46577646510360504,1958,-0.6502553601278348,551,-0.033938294516609284
Mira Jamalia Snow,MJS0890,10,26,16,11,29,2638,0.5031463267751902,5893,-0.5372815298878355,1503,-0.05276114516411316
Tarik Odysseus Rivera,TOR0193,30,40,25,45,30,13776,0.2592044215720757,19084,-0.5819901533118773,6470,-0.05862442127542665
Sophia Cora Battle,SCB0534,20,18,35,22,29,3311,0.43720930946157693,5138,-0.5654340304779422,1585,-0.03577287119551788
Maxwell Dante Hutchinson,MDH0686,37,43,31,20,38,9760,0.3650000097848414,26021,-0.5125437175572218,7824,-0.0531058290121974
Jonathan Orlando Marsh,JOM0750,35,46,25,40,29,18318,0.2307129636661515,29314,-0.5843453646924134,8420,-0.024239905349326248
Burke Randall Burnett,BRB0355,33,21,37,19,29,15636,0.397026102978476,27522,-0.5494295524751479,2342,-0.017335610847560693
Macon Joseph Morrison,MJM0510,32,33,22,18,39,2793,0.44654494007023016,6424,-0.5937422264766314,817,-0.007221542335271543
Kibo Josiah Murray,KJM0887,31,47,14,16,32,2382,0.4219983271647661,6780,-0.554365792154035,872,-0.013417431392595856
Courtney Brynn Garrett,CBG0398,40,21,41,10,24,10928,0.45218704541051546,18764,-0.41329141461555063,3178,-0.05368156152993647
Raya Regan Church,RRC0553,40,14,24,38,29,1086,0.36721915481389117,4688,-0.5657423234007515,1446,-0.06272475888764545
Tara Dai Stevenson,TDS0984,39,39,15,40,38,7519,0.38425322878803087,23960,-0.5439482501090718,9371,-0.011034041355328147
Libby Rosalyn Richard,LRR0148,21,19,14,14,29,15215,0.40521196614959465,37253,-0.5618742207148775,4732,-0.02155536803041387
Amelia Rhoda Burgess,ARB0834,40,42,40,49,26,483,0.4383022911831212,1371,-0.5848285981354098,256,-0.04531250067520887
Kareem Porter Collins,KPC0073,44,30,11,16,23,4816,0.478488379659323,7597,-0.5681979771474482,1745,-0.05346704950732283
Charde Lareina Barrett,CLB0774,49,23,22,17,31,1966,0.484944054529086,6952,-0.5536680174016225,1116,-0.04865591470352424
Valentine Elton Britt,VEB0935,46,37,39,20,32,11066,0.2903849706841478,15818,-0.5018839321664091,5986,-0.00010023388054472047
Macey Christen Turner,MCT0720,34,12,20,22,37,766,0.35156658539845176,2388,-0.6507956442583845,306,0.0
Jameson Damian Franco,JDF0593,30,45,11,41,29,1444,0.4837257762870382,1968,-0.6020833374023801,258,-0.026356589540030607
Callum Jasper Gilmore,CJG0470,44,45,22,32,24,1437,0.3911621512828308,1951,-0.6367503898242142,72,-0.002777777819169892
Riley Ginger Guy,RGG0064,36,19,20,42,34,5654,0.34444641985781926,13313,-0.6106812884552746,2126,-0.03184383866830132
Bethany Xerxes Johnson,BXJ0010,46,24,30,35,34,8044,0.44413228211567835,45537,-0.5633484932569071,12159,-0.05799819150491808
William Beau Callahan,WBC0315,40,37,40,45,24,8770,0.48415052123376284,35459,-0.537666042773244,11499,-0.05813549090889871
Claudia Galena Baldwin,CGB0637,20,20,15,20,29,3733,0.46169301415021446,5604,-0.585314070719489,697,-0.04002869500106513
Chadwick Armand Nunez,CAN0842,38,41,22,39,29,896,0.4603794770830843,2278,-0.5900790168134343,286,-0.029370629808285854
Hyatt Trevor Hayes,HTH0007,37,38,41,20,36,19433,0.435619825824596,64470,-0.5867876535210754,14707,-0.013503773914419705
Bell Jorden Martinez,BJM0111,22,24,39,41,19,2640,0.4688257641243664,7240,-0.5217817707162207,792,-0.042929293568989245
Meredith Ainsley Wolf,MAW0166,44,16,21,17,34,11144,0.4155330347119211,30851,-0.5281676483874552,7483,-0.024295069184689443
Preston Plato Fischer,PPF0435,42,17,48,24,27,11505,0.43352456443183374,12275,-0.5095885985676966,3771,-0.04383452730394111
Samuel Eden James,SEJ0677,44,39,23,36,25,5232,0.4086582610534578,9901,-0.5410968671527345,1587,-0.03780718392821025
Alden Caesar Velez,ACV0812,42,37,12,45,28,12046,0.32044662767008414,15084,-0.5733293679912553,4010,-0.0178054865496117
Kane Walter Eaton,KWE0082,38,43,19,48,35,8284,0.4766296472765581,19352,-0.5358360895833887,5234,-0.05657241200080891
Edan Ciaran Larson,ECL0930,28,24,40,18,29,11330,0.4533362838618017,16481,-0.5560949003829893,5059,-0.03567898847393943
Randall Hashim Palmer,RHP0484,35,37,24,16,31,13107,0.5401388558743793,36431,-0.5110373117614776,6352,-0.0035579345618334765
Brenda Alika Matthews,BAM0636,13,40,46,42,39,2153,0.29242917262381085,5940,-0.5511111212097836,1912,-0.02217573254801738
Dale Dorian Mercado,DDM0579,33,45,30,37,26,939,0.4723109803990688,2208,-0.6299365951234231,313,-0.013418530551389383
Ursula Idona Richard,UIR0043,19,37,23,38,32,13841,0.46966982333958646,19850,-0.5619042902028831,5684,-0.03309289282246806
Jaquelyn Cassandra Roberson,JCR0172,43,41,41,39,31,13551,0.48699727434365037,47616,-0.5691112243552863,4767,-0.07522550982663234
Aquila Tanner Ellison,ATE0869,13,15,40,44,33,16933,0.46643832020220877,46304,-0.5259005744673142,10968,-0.027233771375909634
Isadora Blaine Shepherd,IBS0836,10,44,50,38,27,1115,0.5104035989786477,1425,-0.5738947420894054,862,-0.04605568514103956
Dylan Tiger Terry,DTT0076,42,16,34,24,28,10285,0.5071754977121536,43958,-0.5411984208450749,11497,-0.09047577763766095
Price Rashad Mullen,PRM0740,45,40,45,42,27,16493,0.14486145861309077,33853,-0.5677192571617224,5706,-0.012250263063720849
Florence Gloria Whitney,FGW0853,25,35,20,40,39,11729,0.6018330651187808,38920,-0.5506603268690154,5403,-0.06115121320069288
Judith Shaeleigh Hayden,JSH0330,20,16,23,24,28,3210,0.48218068990427015,4891,-0.5003680305365428,1933,-0.010036213289747815
Ferris Stone Bender,FSB0399,23,22,15,37,26,9361,0.35878645917290286,18231,-0.502802920581957,4233,-0.024639735779397855
